number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: separated
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
2267    5.0f0         428.61606f0   945.0f0       727.0f0       1 second961 milliseconds
2268    35.0f0        471.42856f0   980.0f0       727.0f0       1 second950 milliseconds
2269    -20.0f0       471.7857f0    1230.0f0      727.0f0       1 second955 milliseconds
2270    60.0f0        475.8482f0    1025.0f0      727.0f0       1 second946 milliseconds
2271    65.0f0        459.4643f0    940.0f0       727.0f0       1 second959 milliseconds
2272    5.0f0         461.42856f0   1000.0f0      727.0f0       1 second953 milliseconds
2273    -55.0f0       458.5268f0    970.0f0       727.0f0       1 second945 milliseconds
2274    25.0f0        424.19644f0   1025.0f0      727.0f0       1 second955 milliseconds
2275    5.0f0         479.7768f0    1040.0f0      727.0f0       1 second932 milliseconds
2276    35.0f0        445.17856f0   820.0f0       727.0f0       1 second953 milliseconds
2277    -105.0f0      417.99106f0   880.0f0       727.0f0       1 second940 milliseconds
2278    -35.0f0       467.7232f0    915.0f0       727.0f0       1 second954 milliseconds
2279    -135.0f0      469.375f0     1035.0f0      727.0f0       1 second962 milliseconds
2280    55.0f0        474.9107f0    1015.0f0      727.0f0       1 second956 milliseconds
2281    -20.0f0       473.9732f0    1015.0f0      727.0f0       1 second951 milliseconds
2282    -20.0f0       469.01785f0   1100.0f0      727.0f0       1 second947 milliseconds
2283    -165.0f0      505.80356f0   1040.0f0      727.0f0       1 second954 milliseconds
2284    45.0f0        456.51785f0   1030.0f0      727.0f0       1 second971 milliseconds
2285    -185.0f0      450.7143f0    1475.0f0      727.0f0       1 second954 milliseconds
2286    30.0f0        436.4732f0    1090.0f0      727.0f0       1 second938 milliseconds
2287    -55.0f0       473.88394f0   1065.0f0      727.0f0       1 second954 milliseconds
2288    -160.0f0      456.69644f0   960.0f0       727.0f0       1 second939 milliseconds
2289    -20.0f0       454.10715f0   890.0f0       727.0f0       1 second963 milliseconds
2290    60.0f0        445.625f0     1025.0f0      727.0f0       1 second952 milliseconds
2291    -135.0f0      458.57144f0   980.0f0       727.0f0       1 second949 milliseconds
2292    10.0f0        424.7768f0    970.0f0       727.0f0       1 second969 milliseconds
2293    -135.0f0      450.04465f0   1120.0f0      727.0f0       1 second944 milliseconds
2294    -65.0f0       494.41965f0   845.0f0       727.0f0       1 second957 milliseconds
2295    -45.0f0       472.5f0       1250.0f0      727.0f0       1 second944 milliseconds
2296    70.0f0        463.125f0     980.0f0       727.0f0       1 second958 milliseconds
2297    40.0f0        466.1607f0    1020.0f0      727.0f0       1 second933 milliseconds
2298    50.0f0        444.01785f0   1070.0f0      727.0f0       1 second958 milliseconds
2299    -40.0f0       415.2232f0    1025.0f0      727.0f0       1 second934 milliseconds
2300    -170.0f0      439.73215f0   885.0f0       727.0f0       1 second966 milliseconds
2301    -105.0f0      484.1518f0    1135.0f0      727.0f0       1 second959 milliseconds
2302    -45.0f0       436.1607f0    1105.0f0      727.0f0       1 second949 milliseconds
2303    45.0f0        445.89285f0   1070.0f0      727.0f0       1 second949 milliseconds
2304    -15.0f0       409.24106f0   980.0f0       727.0f0       1 second947 milliseconds
2305    50.0f0        414.1518f0    1005.0f0      727.0f0       1 second983 milliseconds
2306    20.0f0        447.00894f0   815.0f0       727.0f0       1 second970 milliseconds
2307    -35.0f0       435.8482f0    930.0f0       727.0f0       1 second960 milliseconds
2308    10.0f0        463.08035f0   940.0f0       727.0f0       1 second945 milliseconds
2309    -70.0f0       451.7857f0    1060.0f0      727.0f0       1 second965 milliseconds
2310    -90.0f0       437.54465f0   1025.0f0      727.0f0       1 second936 milliseconds
2311    5.0f0         454.55356f0   870.0f0       727.0f0       1 second974 milliseconds
2312    35.0f0        462.2768f0    1005.0f0      727.0f0       1 second953 milliseconds
2313    10.0f0        443.75f0      940.0f0       727.0f0       1 second946 milliseconds
2314    -80.0f0       500.44644f0   1010.0f0      727.0f0       1 second969 milliseconds
2315    -145.0f0      441.60715f0   1000.0f0      727.0f0       1 second953 milliseconds
2316    110.0f0       481.38394f0   1005.0f0      727.0f0       1 second950 milliseconds
2317    10.0f0        463.08035f0   935.0f0       727.0f0       1 second953 milliseconds
2318    120.0f0       447.9018f0    915.0f0       727.0f0       1 second976 milliseconds
2319    -25.0f0       438.9732f0    810.0f0       727.0f0       1 second934 milliseconds
2320    -5.0f0        432.5f0       945.0f0       727.0f0       1 second959 milliseconds
2321    10.0f0        460.0f0       1010.0f0      727.0f0       1 second955 milliseconds
2322    -195.0f0      462.00894f0   875.0f0       727.0f0       1 second954 milliseconds
2323    -35.0f0       462.8125f0    1120.0f0      727.0f0       1 second964 milliseconds
2324    -120.0f0      463.16965f0   1150.0f0      727.0f0       1 second946 milliseconds
2325    -70.0f0       457.14285f0   1025.0f0      727.0f0       1 second954 milliseconds
2326    -215.0f0      412.8125f0    980.0f0       727.0f0       1 second944 milliseconds
2327    -55.0f0       439.01785f0   980.0f0       727.0f0       1 second955 milliseconds
2328    -55.0f0       448.30356f0   1275.0f0      727.0f0       1 second954 milliseconds
2329    -75.0f0       461.11606f0   1035.0f0      727.0f0       1 second954 milliseconds
2330    -30.0f0       461.7857f0    1025.0f0      727.0f0       1 second945 milliseconds
2331    -70.0f0       412.99106f0   915.0f0       727.0f0       1 second974 milliseconds
2332    65.0f0        468.6607f0    990.0f0       727.0f0       1 second962 milliseconds
2333    -55.0f0       476.4732f0    850.0f0       727.0f0       1 second964 milliseconds
2334    45.0f0        482.7232f0    925.0f0       727.0f0       1 second950 milliseconds
2335    -45.0f0       405.0893f0    930.0f0       727.0f0       1 second942 milliseconds
2336    55.0f0        485.49106f0   1120.0f0      727.0f0       1 second960 milliseconds
2337    -120.0f0      453.5268f0    1030.0f0      727.0f0       1 second951 milliseconds
2338    0.0f0         471.42856f0   1215.0f0      727.0f0       1 second944 milliseconds
2339    -15.0f0       492.45535f0   1140.0f0      727.0f0       1 second946 milliseconds
2340    15.0f0        463.75f0      995.0f0       727.0f0       1 second955 milliseconds
2341    -50.0f0       514.1518f0    1195.0f0      727.0f0       1 second944 milliseconds
2342    -30.0f0       487.5f0       985.0f0       727.0f0       1 second961 milliseconds
2343    20.0f0        471.07144f0   1060.0f0      727.0f0       1 second939 milliseconds
2344    30.0f0        464.24106f0   935.0f0       727.0f0       1 second953 milliseconds
2345    35.0f0        468.75f0      1015.0f0      727.0f0       1 second962 milliseconds
2346    30.0f0        475.66965f0   900.0f0       727.0f0       1 second953 milliseconds
2347    15.0f0        476.4732f0    1025.0f0      727.0f0       1 second950 milliseconds
2348    50.0f0        469.01785f0   1130.0f0      727.0f0       1 second943 milliseconds
2349    -25.0f0       475.0893f0    910.0f0       727.0f0       1 second957 milliseconds
2350    -205.0f0      467.0982f0    1240.0f0      727.0f0       1 second932 milliseconds
2351    55.0f0        477.5f0       1115.0f0      727.0f0       1 second955 milliseconds
2352    -140.0f0      448.2143f0    895.0f0       727.0f0       1 second950 milliseconds
2353    -130.0f0      518.8839f0    1240.0f0      727.0f0       1 second958 milliseconds
2354    -85.0f0       452.23215f0   995.0f0       727.0f0       1 second947 milliseconds
2355    -45.0f0       472.76785f0   1110.0f0      727.0f0       1 second961 milliseconds
2356    -5.0f0        466.6518f0    930.0f0       727.0f0       1 second951 milliseconds
2357    75.0f0        491.83035f0   1070.0f0      727.0f0       1 second962 milliseconds
2358    -50.0f0       458.61606f0   990.0f0       727.0f0       1 second946 milliseconds
2359    -35.0f0       499.19644f0   1020.0f0      727.0f0       1 second941 milliseconds
2360    -85.0f0       487.85715f0   1085.0f0      727.0f0       1 second958 milliseconds
2361    60.0f0        453.25894f0   1095.0f0      727.0f0       1 second941 milliseconds
2362    -55.0f0       476.25f0      1055.0f0      727.0f0       1 second959 milliseconds
2363    -5.0f0        487.5f0       1070.0f0      727.0f0       1 second941 milliseconds
2364    45.0f0        495.9375f0    1035.0f0      727.0f0       1 second958 milliseconds
2365    -65.0f0       453.39285f0   805.0f0       727.0f0       1 second937 milliseconds
2366    75.0f0        471.20535f0   890.0f0       727.0f0       1 second952 milliseconds
2367    45.0f0        471.74106f0   935.0f0       727.0f0       1 second954 milliseconds
2368    -10.0f0       465.80356f0   1030.0f0      727.0f0       1 second950 milliseconds
2369    -105.0f0      473.3482f0    995.0f0       727.0f0       1 second965 milliseconds
2370    5.0f0         478.3482f0    1135.0f0      727.0f0       1 second946 milliseconds
2371    75.0f0        458.70535f0   1165.0f0      727.0f0       1 second949 milliseconds
2372    -25.0f0       460.66965f0   1305.0f0      727.0f0       1 second945 milliseconds
2373    65.0f0        447.54465f0   970.0f0       727.0f0       1 second959 milliseconds
2374    30.0f0        447.63394f0   970.0f0       727.0f0       1 second937 milliseconds
2375    0.0f0         469.24106f0   1265.0f0      727.0f0       1 second962 milliseconds
2376    -5.0f0        461.60715f0   1125.0f0      727.0f0       1 second937 milliseconds
2377    -135.0f0      473.16965f0   1150.0f0      727.0f0       1 second972 milliseconds
2378    -95.0f0       472.76785f0   1020.0f0      727.0f0       1 second957 milliseconds
2379    -155.0f0      470.7143f0    915.0f0       727.0f0       1 second944 milliseconds
2380    30.0f0        470.75894f0   830.0f0       727.0f0       1 second949 milliseconds
2381    95.0f0        489.24106f0   1055.0f0      727.0f0       1 second942 milliseconds
2382    45.0f0        502.85715f0   1200.0f0      727.0f0       1 second937 milliseconds
2383    5.0f0         493.57144f0   1125.0f0      727.0f0       1 second934 milliseconds
2384    -25.0f0       483.57144f0   1030.0f0      727.0f0       1 second954 milliseconds
2385    5.0f0         495.13394f0   1040.0f0      727.0f0       1 second944 milliseconds
2386    15.0f0        463.48215f0   1070.0f0      727.0f0       1 second964 milliseconds
2387    -60.0f0       453.92856f0   990.0f0       727.0f0       1 second930 milliseconds
2388    -15.0f0       453.75f0      950.0f0       727.0f0       1 second962 milliseconds
2389    -55.0f0       468.6607f0    1155.0f0      727.0f0       1 second968 milliseconds
2390    -60.0f0       448.48215f0   910.0f0       727.0f0       1 second947 milliseconds
2391    -25.0f0       498.61606f0   1070.0f0      727.0f0       1 second949 milliseconds
2392    -60.0f0       441.4732f0    935.0f0       727.0f0       1 second955 milliseconds
2393    10.0f0        456.11606f0   965.0f0       727.0f0       1 second960 milliseconds
2394    5.0f0         426.875f0     1065.0f0      727.0f0       1 second938 milliseconds
2395    -45.0f0       435.80356f0   925.0f0       727.0f0       1 second958 milliseconds
2396    -110.0f0      476.875f0     1060.0f0      727.0f0       1 second938 milliseconds
2397    40.0f0        487.76785f0   965.0f0       727.0f0       1 second969 milliseconds
2398    -25.0f0       462.23215f0   1130.0f0      727.0f0       1 second943 milliseconds
2399    50.0f0        444.5982f0    930.0f0       727.0f0       1 second962 milliseconds
2400    10.0f0        431.3393f0    905.0f0       727.0f0       1 second948 milliseconds
2401    -125.0f0      448.48215f0   895.0f0       727.0f0       1 second946 milliseconds
2402    75.0f0        482.9018f0    1165.0f0      727.0f0       1 second954 milliseconds
2403    -100.0f0      454.82144f0   915.0f0       727.0f0       1 second953 milliseconds
2404    -105.0f0      470.8482f0    850.0f0       727.0f0       1 second951 milliseconds
2405    -30.0f0       474.73215f0   1025.0f0      727.0f0       1 second944 milliseconds
2406    30.0f0        486.51785f0   1090.0f0      727.0f0       1 second958 milliseconds
2407    -80.0f0       436.6518f0    935.0f0       727.0f0       1 second941 milliseconds
2408    -105.0f0      457.00894f0   1075.0f0      727.0f0       1 second959 milliseconds
2409    60.0f0        464.24106f0   990.0f0       727.0f0       1 second936 milliseconds
2410    30.0f0        450.80356f0   1160.0f0      727.0f0       1 second960 milliseconds
2411    -50.0f0       464.33035f0   910.0f0       727.0f0       1 second942 milliseconds
2412    -35.0f0       451.60715f0   1035.0f0      727.0f0       1 second955 milliseconds
2413    0.0f0         487.1875f0    890.0f0       727.0f0       1 second950 milliseconds
2414    -195.0f0      455.58035f0   970.0f0       727.0f0       1 second942 milliseconds
2415    -110.0f0      436.25f0      1040.0f0      727.0f0       1 second959 milliseconds
2416    -215.0f0      433.61606f0   895.0f0       727.0f0       1 second945 milliseconds
2417    -15.0f0       478.2143f0    965.0f0       727.0f0       1 second960 milliseconds
2418    -75.0f0       452.9018f0    995.0f0       727.0f0       1 second949 milliseconds
2419    20.0f0        484.10715f0   1025.0f0      727.0f0       1 second963 milliseconds
2420    -25.0f0       474.375f0     955.0f0       727.0f0       1 second959 milliseconds
2421    -45.0f0       440.58035f0   970.0f0       727.0f0       1 second965 milliseconds
2422    0.0f0         497.85715f0   1205.0f0      727.0f0       1 second949 milliseconds
2423    -100.0f0      476.51785f0   975.0f0       727.0f0       1 second960 milliseconds
2424    -50.0f0       475.17856f0   910.0f0       727.0f0       1 second949 milliseconds
2425    -95.0f0       461.38394f0   1055.0f0      727.0f0       1 second951 milliseconds
2426    -20.0f0       446.3393f0    1230.0f0      727.0f0       1 second950 milliseconds
2427    20.0f0        468.08035f0   1120.0f0      727.0f0       1 second948 milliseconds
2428    -60.0f0       445.49106f0   910.0f0       727.0f0       1 second945 milliseconds
2429    0.0f0         462.5f0       1060.0f0      727.0f0       1 second932 milliseconds
2430    80.0f0        455.8482f0    1150.0f0      727.0f0       1 second965 milliseconds
2431    -60.0f0       442.0982f0    970.0f0       727.0f0       1 second949 milliseconds
2432    -60.0f0       449.2857f0    950.0f0       727.0f0       1 second961 milliseconds
2433    -110.0f0      449.24106f0   970.0f0       727.0f0       1 second939 milliseconds
